765	412
766	385
767	414
768	415
769	437
770	398
771	379
772	391
773	355
774	369
775	405
776	363
777	392
778	370
779	400
780	327
781	383
782	386
783	367
784	329
785	347
786	363
787	331
788	334
789	346
790	341
791	348
792	339
793	326
794	329
795	331
796	324
797	333
798	363
799	375
800	342
801	321
802	322
803	330
804	308
805	297
806	329
807	313
808	308
809	302
810	315
811	290
812	292
813	301
814	286
815	317
816	303
817	288
818	295
819	306
820	299
821	299
822	333
823	302
824	285
825	314
826	312
827	292
828	325
829	333
830	309
831	290
832	302
833	282
834	300
835	311
836	316
837	296
838	313
839	297
840	328
841	308
842	307
843	329
844	297
845	326
846	330
847	341
848	318
849	336
850	365
851	383
852	341
853	364
854	380
855	377
856	356
857	356
858	335
859	397
860	369
861	342
862	353
863	354
864	406
865	350
866	399
867	357
868	369
869	393
870	344
871	394
872	349
873	343
874	323
875	332
876	334
877	349
878	335
879	337
880	348
881	386
882	334
883	336
884	392
885	345
886	355
887	350
888	402
889	398
890	392
891	377
892	401
893	369
894	351
895	365
896	388
897	416
898	395
899	413
900	369
901	378
902	369
903	344
904	347
905	354
906	333
907	338
908	353
909	319
910	361
911	331
912	287
913	322
914	312
915	323
916	276
917	277
918	291
919	303
920	337
921	309
922	280
923	286
924	279
925	286
926	294
927	294
928	271
929	273
930	284
931	273
932	270
933	264
934	294
935	281
936	252
937	312
938	273
939	275
940	282
941	273
942	275
943	293
944	321
945	288
946	272
947	273
948	297
949	294
950	281
951	287
952	275
953	269
954	287
955	275
956	275
957	280
958	287
959	272
960	283
961	261
962	277
963	246
964	265
965	265
966	288
967	262
968	248
969	246
970	270
971	255
972	224
973	266
974	235
975	255
976	260
977	258
978	257
979	237
980	252
981	262
982	236
983	199
984	248
985	256
986	252
987	253
988	241
989	246
990	214
991	259
992	254
993	242
994	217
995	241
996	238
997	259
998	256
999	222
1000	234
1001	207
1002	233
1003	217
1004	238
1005	227
1006	247
1007	255
1008	264
1009	220
1010	258
1011	274
1012	230
1013	230
1014	224
1015	218
1016	258
1017	258
1018	233
1019	250
1020	281
1021	227
1022	251
1023	240
1024	233
1025	245
1026	246
1027	245
1028	247
1029	240
1030	248
1031	239
1032	248
1033	271
1034	252
1035	222
1036	236
1037	226
1038	275
1039	270
1040	253
1041	222
1042	263
1043	234
1044	259
1045	217
1046	234
1047	258
1048	208
1049	214
1050	252
1051	198
1052	216
1053	256
1054	243
1055	238
1056	241
1057	234
1058	208
1059	251
1060	200
1061	213
1062	239
1063	226
1064	221
1065	222
1066	206
1067	212
1068	214
1069	203
1070	213
1071	218
1072	227
1073	235
1074	211
1075	190
1076	210
1077	211
1078	216
1079	240
1080	199
1081	206
1082	210
1083	224
1084	226
1085	228
1086	216
1087	242
1088	233
1089	230
1090	231
1091	247
1092	229
1093	230
1094	229
1095	248
1096	252
1097	243
1098	249
1099	247
1100	244
1101	243
1102	242
1103	252
1104	233
1105	228
1106	248
1107	218
1108	239
1109	226
1110	227
1111	238
1112	225
1113	234
1114	244
1115	195
1116	228
1117	232
1118	215
1119	229
1120	238
1121	209
1122	219
1123	205
1124	199
1125	193
1126	200
1127	211
1128	198
1129	188
1130	205
1131	196
1132	208
1133	186
1134	210
1135	187
1136	196
1137	217
1138	179
1139	180
1140	203
1141	203
1142	204
1143	186
1144	201
1145	195
1146	187
1147	179
1148	201
1149	193
1150	183
1151	205
1152	200
1153	186
1154	188
1155	193
1156	185
1157	190
1158	196
1159	176
1160	195
1161	191
1162	194
1163	201
1164	195
1165	187
1166	202
1167	191
1168	200
1169	186
1170	181
1171	195
1172	190
1173	191
1174	174
1175	175
1176	183
1177	181
1178	176
1179	186
1180	186
1181	199
1182	187
1183	189
1184	206
1185	183
1186	171
1187	213
1188	166
1189	179
1190	167
1191	211
1192	195
1193	201
1194	215
1195	185
1196	165
1197	179
1198	170
1199	194
1200	153
1201	184
1202	168
1203	191
1204	183
1205	164
1206	162
1207	200
1208	155
1209	154
1210	192
1211	186
1212	168
1213	171
1214	167
1215	192
1216	196
1217	155
1218	181
1219	165
1220	163
1221	187
1222	147
1223	163
1224	165
1225	168
1226	154
1227	174
1228	167
1229	192
1230	164
1231	158
1232	175
1233	170
1234	173
1235	171
1236	166
1237	213
1238	159
1239	211
1240	196
1241	192
1242	193
1243	197
1244	207
1245	177
1246	191
1247	184
1248	214
1249	173
1250	183
1251	197
1252	195
1253	204
1254	205
1255	198
1256	186
1257	174
1258	219
1259	210
1260	211
1261	201
1262	210
1263	205
1264	213
1265	217
1266	218
1267	203
1268	207
1269	227
1270	215
1271	199
1272	194
1273	222
1274	207
1275	215
1276	216
1277	199
1278	222
1279	221
1280	205
1281	188
1282	238
1283	193
1284	181
1285	190
1286	187
1287	237
1288	210
1289	177
1290	202
1291	212
1292	189
1293	204
1294	199
1295	205
1296	204
1297	237
1298	196
1299	210
1300	211
1301	217
1302	195
1303	203
1304	206
1305	221
1306	192
1307	203
1308	202
1309	190
1310	205
1311	210
1312	197
1313	199
1314	197
1315	205
1316	230
1317	224
1318	224
1319	191
1320	218
1321	215
1322	235
1323	204
1324	204
1325	198
1326	206
1327	197
1328	196
1329	192
1330	216
1331	193
1332	209
1333	220
1334	214
1335	196
1336	202
1337	215
1338	227
1339	231
1340	206
1341	219
1342	199
1343	228
1344	217
1345	218
1346	214
1347	226
1348	214
1349	209
1350	238
1351	208
1352	217
1353	204
1354	215
1355	208
1356	205
1357	185
1358	225
1359	225
1360	203
1361	231
1362	220
1363	200
1364	219
1365	216
1366	209
1367	196
1368	218
1369	190
1370	192
1371	172
1372	204
1373	181
1374	199
1375	193
1376	175
1377	178
1378	163
1379	161
1380	176
1381	198
1382	176
1383	173
1384	157
1385	163
1386	187
1387	171
1388	166
1389	178
1390	152
1391	147
1392	158
1393	143
1394	181
1395	148
1396	171
1397	145
1398	157
1399	150
1400	153
1401	167
1402	163
1403	145
1404	147
1405	173
1406	142
1407	135
1408	155
1409	156
1410	158
1411	166
1412	151
1413	157
1414	154
1415	140
1416	158
1417	144
1418	139
1419	157
1420	153
1421	135
1422	167
1423	189
1424	129
1425	174
1426	162
1427	193
1428	162
1429	167
1430	159
1431	175
1432	174
1433	147
1434	139
1435	169
1436	162
1437	176
1438	183
1439	151
1440	171
1441	141
1442	165
1443	204
1444	148
1445	166
1446	150
1447	170
1448	148
1449	162
1450	176
1451	180
1452	199
1453	167
1454	164
1455	185
1456	177
1457	190
1458	159
1459	180
1460	182
1461	169
1462	192
1463	162
1464	178
1465	180
1466	163
1467	161
1468	218
1469	177
1470	179
1471	163
1472	163
1473	182
1474	174
1475	171
1476	145
1477	155
1478	166
1479	167
1480	167
1481	178
1482	180
1483	158
1484	163
1485	151
1486	187
1487	164
1488	167
1489	156
1490	168
1491	169
1492	162
1493	159
1494	155
1495	135
1496	164
1497	180
1498	151
1499	164
1500	168
1501	151
1502	150
1503	140
1504	142
1505	157
1506	167
1507	182
1508	137
1509	173
1510	190
1511	158
1512	152
1513	175
1514	144
1515	172
1516	192
1517	186
1518	191
1519	164
1520	169
1521	173
1522	174
1523	161
1524	171
1525	156
1526	177
1527	178
1528	190
1529	180
1530	154
1531	188
1532	160
1533	170
1534	168
1535	182
1536	178
1537	182
1538	144
1539	203
1540	148
1541	184
1542	155
1543	186
1544	171
1545	161
1546	175
1547	168
1548	167
1549	162
1550	177
1551	171
1552	169
1553	158
1554	190
1555	177
1556	170
1557	138
1558	170
1559	144
1560	163
1561	165
1562	134
1563	139
1564	152
1565	140
1566	150
1567	164
1568	163
1569	122
1570	122
1571	131
1572	140
1573	143
1574	133
1575	156
1576	161
1577	130
1578	148
1579	148
1580	134
1581	138
1582	154
1583	111
1584	129
1585	159
1586	138
1587	117
1588	138
1589	105
1590	115
1591	127
1592	115
1593	119
1594	120
1595	126
1596	136
1597	131
1598	131
1599	135
1600	133
1601	138
1602	117
1603	127
1604	117
1605	113
1606	111
1607	128
1608	129
1609	120
1610	136
1611	130
1612	144
1613	135
1614	119
1615	100
1616	130
1617	132
1618	112
1619	132
1620	133
1621	136
1622	107
1623	108
1624	116
1625	126
1626	112
1627	124
1628	125
1629	116
1630	127
1631	119
1632	113
1633	124
1634	109
1635	110
1636	117
1637	105
1638	91
1639	110
1640	95
1641	101
1642	118
1643	105
1644	115
1645	125
1646	120
1647	109
1648	126
1649	115
1650	121
1651	129
1652	117
1653	117
1654	114
1655	106
1656	107
1657	131
1658	119
1659	110
1660	117
1661	117
1662	120
1663	118
1664	112
1665	132
1666	101
1667	121
1668	96
1669	128
1670	131
1671	125
1672	90
1673	108
1674	103
1675	127
1676	127
1677	114
1678	142
1679	103
1680	114
1681	106
1682	116
1683	112
1684	108
1685	113
1686	104
1687	120
1688	112
1689	108
1690	129
1691	131
1692	115
1693	110
1694	153
1695	111
1696	114
1697	113
1698	126
1699	109
1700	113
1701	101
1702	131
1703	128
1704	127
1705	106
1706	112
1707	122
1708	118
1709	107
1710	110
1711	138
1712	132
1713	124
1714	110
1715	126
1716	109
1717	115
1718	109
1719	123
1720	125
1721	130
1722	144
1723	138
1724	130
1725	118
1726	124
1727	140
1728	120
1729	117
1730	123
1731	132
1732	123
1733	144
1734	118
1735	144
1736	131
1737	139
1738	136
1739	144
1740	154
1741	133
1742	133
1743	118
1744	148
1745	119
1746	148
1747	131
1748	137
1749	154
1750	126
1751	135
1752	154
1753	159
1754	142
1755	144
1756	150
1757	152
1758	169
1759	130
1760	159
1761	131
1762	139
1763	142
1764	153
1765	154
1766	157
1767	145
1768	154
1769	150
1770	133
1771	136
1772	174
1773	145
1774	116
1775	132
1776	122
1777	137
1778	129
1779	150
1780	136
1781	131
1782	128
1783	124
1784	133
1785	141
1786	127
1787	125
1788	136
1789	141
1790	144
1791	107
1792	128
1793	146
1794	125
1795	125
1796	135
1797	100
1798	117
1799	132
1800	140
1801	143
1802	121
1803	120
1804	120
1805	122
1806	114
1807	119
1808	122
1809	115
1810	107
1811	119
1812	116
1813	114
1814	96
1815	112
1816	104
1817	127
1818	123
1819	116
1820	106
1821	101
1822	112
1823	130
1824	97
1825	103
1826	108
1827	89
1828	98
1829	111
1830	94
1831	96
1832	90
1833	123
1834	106
1835	104
1836	93
1837	131
1838	109
1839	106
1840	93
1841	95
1842	111
1843	93
1844	87
1845	93
1846	105
1847	102
1848	94
1849	102
1850	109
1851	101
1852	106
1853	113
1854	105
1855	96
1856	90
1857	109
1858	101
1859	103
1860	96
1861	101
1862	95
1863	107
1864	84
1865	96
1866	113
1867	102
1868	105
1869	107
1870	105
1871	102
1872	103
1873	107
1874	80
1875	106
1876	99
1877	103
1878	110
1879	109
1880	104
1881	108
1882	109
1883	120
1884	104
1885	118
1886	87
1887	101
1888	108
1889	103
1890	86
1891	93
1892	119
1893	99
1894	115
1895	92
1896	116
1897	114
1898	118
1899	113
1900	87
1901	117
1902	101
1903	103
1904	109
1905	96
1906	103
1907	107
1908	110
1909	96
1910	112
1911	102
1912	91
1913	118
1914	106
1915	121
1916	118
1917	116
1918	94
1919	97
1920	114
1921	114
1922	107
1923	109
1924	124
1925	103
1926	108
1927	99
1928	114
1929	85
1930	111
1931	104
1932	95
1933	94
1934	97
1935	118
1936	107
1937	123
1938	105
1939	95
1940	93
1941	123
1942	94
1943	109
1944	108
1945	95
1946	111
1947	112
1948	87
1949	101
1950	109
1951	98
1952	87
1953	102
1954	107
1955	89
1956	110
1957	105
1958	93
1959	114
1960	107
1961	107
1962	103
1963	108
1964	101
1965	108
1966	85
1967	90
1968	105
1969	94
1970	129
1971	95
1972	122
1973	94
1974	80
1975	115
1976	101
1977	107
1978	101
1979	125
1980	100
1981	92
1982	121
1983	106
1984	100
1985	93
1986	115
1987	95
1988	123
1989	97
1990	109
1991	104
1992	102
1993	80
1994	104
1995	101
1996	116
1997	86
1998	94
1999	113
2000	90
2001	90
2002	98
2003	98
2004	94
2005	115
2006	82
2007	118
2008	98
2009	109
2010	122
2011	117
2012	102
2013	96
2014	107
2015	97
2016	102
2017	124
2018	119
2019	100
2020	111
2021	109
2022	100
2023	114
2024	99
2025	111
2026	95
2027	92
2028	96
2029	104
2030	101
2031	98
2032	102
2033	108
2034	110
2035	92
2036	107
2037	94
2038	99
2039	109
2040	93
2041	104
2042	93
2043	111
2044	104
2045	103
2046	97
2047	104
2048	102
2049	107
2050	104
2051	112
2052	104
2053	112
2054	104
2055	127
2056	139
2057	110
2058	113
2059	115
2060	125
2061	104
2062	120
2063	119
2064	107
2065	129
2066	114
2067	116
2068	105
2069	133
2070	104
2071	109
2072	134
2073	108
2074	112
2075	120
2076	117
2077	110
2078	122
2079	125
2080	130
2081	122
2082	104
2083	107
2084	89
2085	120
2086	125
2087	132
2088	123
2089	113
2090	116
2091	123
2092	119
2093	112
2094	97
2095	122
2096	109
2097	128
2098	107
2099	106
2100	125
2101	96
2102	112
2103	104
2104	109
2105	120
2106	112
2107	105
2108	100
2109	98
2110	127
2111	117
2112	119
2113	95
2114	108
2115	102
2116	101
2117	117
2118	111
2119	103
2120	97
2121	102
2122	108
2123	111
2124	95
2125	108
2126	95
2127	94
2128	98
2129	97
2130	101
2131	96
2132	95
2133	100
2134	73
2135	97
2136	90
2137	89
2138	85
2139	106
2140	110
2141	91
2142	105
2143	86
2144	83
2145	99
2146	99
2147	107
2148	102
2149	100
2150	94
2151	82
2152	81
2153	100
2154	90
2155	107
2156	112
2157	81
2158	100
2159	87
2160	81
2161	101
2162	106
2163	97
2164	87
2165	91
2166	95
2167	98
2168	96
2169	95
2170	101
2171	86
2172	96
2173	90
2174	92
2175	86
2176	91
2177	82
2178	104
2179	88
2180	79
2181	93
2182	88
2183	94
2184	104
2185	99
2186	92
2187	78
2188	105
2189	95
2190	98
2191	91
2192	93
2193	106
2194	79
2195	106
2196	120
2197	88
2198	78
2199	89
2200	88
2201	85
2202	80
2203	88
2204	106
2205	85
2206	80
2207	85
2208	85
2209	86
2210	98
2211	95
2212	76
2213	82
2214	85
2215	92
2216	78
2217	90
2218	87
2219	80
2220	86
2221	83
2222	80
2223	79
2224	89
2225	91
2226	92
2227	92
2228	94
2229	90
2230	73
2231	86
2232	93
2233	86
2234	79
2235	76
2236	87
2237	71
2238	75
2239	75
2240	73
2241	73
2242	76
2243	87
2244	79
2245	88
2246	71
2247	90
2248	84
2249	70
2250	76
2251	90
2252	67
2253	88
2254	82
2255	63
2256	82
2257	98
2258	78
2259	86
2260	92
2261	84
2262	83
2263	70
2264	90
2265	73
2266	87
2267	86
2268	79
2269	78
2270	86
2271	81
2272	71
2273	92
2274	92
2275	82
2276	95
2277	82
2278	90
2279	98
2280	83
2281	76
2282	84
2283	103
2284	79
2285	87
2286	73
2287	86
2288	82
2289	89
2290	82
2291	98
2292	88
2293	89
2294	85
2295	84
2296	79
2297	75
2298	81
2299	95
2300	84
2301	99
2302	85
2303	70
2304	84
2305	95
2306	84
2307	89
2308	67
2309	69
2310	66
2311	84
2312	78
2313	97
2314	79
2315	95
2316	81
2317	78
2318	90
2319	101
2320	89
2321	94
2322	96
2323	81
2324	78
2325	77
2326	82
2327	77
2328	83
2329	92
2330	78
2331	98
2332	109
2333	91
2334	82
2335	107
2336	95
2337	84
2338	91
2339	92
2340	78
2341	94
2342	108
2343	94
2344	101
2345	95
2346	96
2347	92
2348	103
2349	84
2350	101
2351	105
2352	118
2353	96
2354	96
2355	98
2356	90
2357	81
2358	84
2359	105
2360	84
2361	91
2362	108
2363	86
2364	93
2365	87
2366	91
2367	93
2368	90
2369	97
2370	85
2371	91
2372	108
2373	92
2374	82
2375	93
2376	81
2377	66
2378	92
2379	84
2380	76
2381	89
2382	91
2383	85
2384	77
2385	83
2386	68
2387	49
2388	72
2389	69
2390	75
2391	69
2392	80
2393	75
2394	61
2395	72
2396	71
2397	65
2398	67
2399	65
2400	82
2401	64
2402	56
2403	61
2404	46
2405	72
2406	76
2407	56
2408	70
2409	70
2410	59
2411	67
2412	71
2413	52
2414	60
2415	69
2416	55
2417	70
2418	62
2419	56
2420	69
2421	66
2422	62
2423	79
2424	69
2425	59
2426	63
2427	59
2428	57
2429	61
2430	54
2431	78
2432	68
2433	59
2434	51
2435	67
2436	87
2437	72
2438	57
2439	68
2440	61
2441	69
2442	66
2443	59
2444	66
2445	75
2446	59
2447	64
2448	73
2449	81
2450	49
2451	58
2452	61
2453	65
2454	51
2455	61
2456	70
2457	71
2458	69
2459	67
2460	64
2461	63
2462	61
2463	70
2464	46
2465	51
2466	75
2467	64
2468	85
2469	66
2470	67
2471	65
2472	77
2473	77
2474	69
2475	72
2476	65
2477	70
2478	72
2479	67
2480	52
2481	67
2482	64
2483	72
2484	77
2485	60
2486	60
2487	79
2488	56
2489	81
2490	66
2491	76
2492	58
2493	73
2494	67
2495	73
2496	67
2497	78
2498	72
2499	69
2500	57
2501	66
2502	58
2503	61
2504	68
2505	65
2506	75
2507	65
2508	75
2509	67
2510	60
2511	64
2512	81
2513	59
2514	81
2515	73
2516	67
2517	57
2518	76
2519	53
2520	71
2521	62
2522	69
2523	75
2524	61
2525	45
2526	76
2527	59
2528	62
2529	77
2530	66
2531	69
2532	69
2533	67
2534	65
2535	67
2536	45
2537	45
2538	57
2539	48
2540	68
2541	59
2542	61
2543	59
2544	67
2545	57
2546	54
2547	64
2548	60
2549	58
2550	57
2551	63
2552	68
2553	58
2554	39
2555	63
2556	72
2557	76
2558	73
2559	68
2560	53
2561	63
2562	67
2563	53
2564	63
2565	56
2566	77
2567	62
2568	53
2569	60
2570	65
2571	59
2572	65
2573	69
2574	69
2575	61
2576	66
2577	59
2578	62
2579	64
2580	54
2581	71
2582	79
2583	55
2584	65
2585	75
2586	62
2587	58
2588	54
2589	56
2590	67
2591	63
2592	69
2593	70
2594	59
2595	53
2596	55
2597	65
2598	59
2599	79
2600	47
2601	75
2602	71
2603	68
2604	67
2605	56
2606	80
2607	60
2608	71
2609	81
2610	76
2611	54
2612	61
2613	63
2614	81
2615	53
2616	82
2617	68
2618	69
2619	62
2620	57
2621	61
2622	66
2623	82
2624	63
2625	69
2626	60
2627	46
2628	72
2629	69
2630	64
2631	77
2632	64
2633	86
2634	55
2635	70
2636	81
2637	75
2638	79
2639	76
2640	66
2641	60
2642	59
2643	54
2644	62
2645	67
2646	80
2647	73
2648	67
2649	75
2650	58
2651	79
2652	61
2653	68
2654	63
2655	54
2656	66
2657	81
2658	59
2659	71
2660	65
2661	49
2662	72
2663	69
2664	92
2665	54
2666	60
2667	67
2668	62
2669	70
2670	68
2671	79
2672	71
2673	82
2674	84
2675	75
2676	83
2677	65
2678	70
2679	72
2680	80
2681	80
2682	70
2683	54
2684	57
2685	69
2686	78
2687	69
2688	71
2689	84
2690	73
2691	69
2692	63
2693	55
2694	67
2695	55
2696	61
2697	64
2698	72
2699	75
2700	73
2701	58
2702	67
2703	62
2704	66
2705	55
2706	65
2707	82
2708	64
2709	58
2710	55
2711	55
2712	63
2713	52
2714	51
2715	65
2716	62
2717	38
2718	51
2719	54
2720	48
2721	59
2722	57
2723	48
2724	66
2725	61
2726	62
2727	57
2728	57
2729	65
2730	67
2731	68
2732	61
2733	66
2734	65
2735	71
2736	62
2737	67
2738	65
2739	62
2740	65
2741	65
2742	54
2743	68
2744	62
2745	61
2746	50
2747	55
2748	55
2749	56
2750	46
2751	55
2752	53
2753	79
2754	61
2755	47
2756	52
2757	57
2758	69
2759	54
2760	60
2761	65
2762	83
2763	52
2764	55
2765	49
2766	54
2767	54
2768	67
2769	57
2770	59
2771	55
2772	55
2773	63
2774	57
2775	62
2776	73
2777	58
2778	52
2779	62
2780	60
2781	60
2782	48
2783	64
2784	53
2785	67
2786	58
2787	55
2788	70
2789	64
2790	73
2791	65
2792	53
2793	63
2794	46
2795	59
2796	53
2797	61
2798	43
2799	56
2800	63
2801	60
2802	58
2803	68
2804	63
2805	52
2806	67
2807	63
2808	46
2809	59
2810	57
2811	58
2812	54
2813	65
2814	37
2815	43
2816	48
2817	57
2818	58
2819	51
2820	63
2821	66
2822	56
2823	58
2824	47
2825	55
2826	56
2827	50
2828	57
2829	47
2830	43
2831	63
2832	62
2833	49
2834	61
2835	55
2836	55
2837	50
2838	66
2839	57
2840	61
2841	51
2842	42
2843	59
2844	45
2845	59
2846	58
2847	59
2848	66
2849	50
2850	46
2851	43
2852	66
2853	48
2854	67
2855	54
2856	53
2857	41
2858	56
2859	55
2860	47
2861	49
2862	47
2863	46
2864	64
2865	56
2866	49
2867	48
2868	63
2869	62
2870	52
2871	42
2872	42
2873	49
2874	49
2875	52
2876	48
2877	42
2878	58
2879	53
2880	56
2881	51
2882	47
2883	46
2884	54
2885	46
2886	73
2887	62
2888	39
2889	46
2890	35
2891	66
2892	57
2893	61
2894	64
2895	54
2896	43
2897	51
2898	43
2899	55
2900	51
2901	47
2902	52
2903	56
2904	58
2905	50
2906	52
2907	49
2908	46
2909	49
2910	69
2911	61
2912	63
2913	52
2914	58
2915	48
2916	57
2917	57
2918	50
2919	70
2920	53
2921	49
2922	37
2923	40
2924	60
2925	57
2926	58
2927	60
2928	54
2929	54
2930	53
2931	64
2932	61
2933	66
2934	42
2935	48
2936	63
2937	64
2938	52
2939	57
2940	53
2941	58
2942	61
2943	60
2944	62
2945	57
2946	71
2947	51
2948	44
2949	67
2950	46
2951	58
2952	61
2953	64
2954	58
2955	40
2956	58
2957	51
2958	57
2959	60
2960	58
2961	62
2962	50
2963	62
2964	59
2
